"Mes Cód",Expediente,Resolución,"Fecha de Publicación",Mes,Año,Empresa,"Tipo Tarifa","Descripción Tarifa",Bloque,Tarifa,Pliego
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-CO,"COMERCIOS Y SERVICIOS","c. Bloque mayor a 3000 kWh",79.26,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-RE,RESIDENCIAL,"j.b. Por consumo de energía (kWh)",79.26,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-RE,RESIDENCIAL,"j.c. Por consumo de energía (kW)",4801.1,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-RP,"Tarifa residencial modalidad prepago","a. Bloque 0-145 kWh",1715.99,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-RE,RESIDENCIAL,"j. Bloque mayor a 391 kWh ",97.48,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-RE,RESIDENCIAL,"j.a.Por consumo de energía Cargo fijo (kWh)",12895,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-RP,"Tarifa residencial modalidad prepago","e. Bloque 201-270 kWh",4982.39,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-RP,"Tarifa residencial modalidad prepago","f. Bloque 201-270 kWh ",72.43,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-RP,"Tarifa residencial modalidad prepago","d. Bloque 146-200 kWh ",62.45,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-RP,"Tarifa residencial modalidad prepago","b. Bloque 0-145 kWh",54.61,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-RP,"Tarifa residencial modalidad prepago","c. Bloque 146-200 kWh ",4144.46,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-IN,INDUSTRIAL,"b. Bloque 0-3000 kWh ",243900,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-MT,"MEDIA TENSIÓN (T-MT)","k. Potencia Noche (Máxima)",0,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-MT,"MEDIA TENSIÓN (T-MT)","l. Potencia Noche (Mínimo)",0,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-MT,"MEDIA TENSIÓN (T-MT)","j. Potencia Valle (Mínimo)",7254.48,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-MT,"MEDIA TENSIÓN (T-MT)","h. Potencia Punta (Mínimo)",10156.28,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-MT,"MEDIA TENSIÓN (T-MT)","i. Potencia Valle (Máxima)",7659.69,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-MTb,"MEDIA TENSIÓN (T-MTb)","d. Energía Valle (Mínimo)",40.57,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-MTb,"MEDIA TENSIÓN (T-MTb)","e. Energía Noche (Máxima)",27.5,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-MTb,"MEDIA TENSIÓN (T-MTb)","c. Energía Valle (Máxima)",42.83,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-MTb,"MEDIA TENSIÓN (T-MTb)","a. Energía Punta (Máxima)",124.69,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-MTb,"MEDIA TENSIÓN (T-MTb)","b. Energía Punta (Mínimo)",118.09,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-IN,INDUSTRIAL,"e. Bloque mayor a 10 kW ",4924.82,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-MT,"MEDIA TENSIÓN (T-MT)","a. Energía Punta (Máxima)",86.98,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-IN,INDUSTRIAL,"c. Bloque mayor a 3000 kWh",81.3,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-IN,INDUSTRIAL,"d. Bloque 0-10 kW",49248.2,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-MT,"MEDIA TENSIÓN (T-MT)","b. Energía Punta (Mínimo)",82.38,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-MT,"MEDIA TENSIÓN (T-MT)","e. Energía Noche (Máxima)",31.62,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-MT,"MEDIA TENSIÓN (T-MT)","f. Energía Noche (Mínimo)",29.95,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-MT,"MEDIA TENSIÓN (T-MT)","g. Potencia Punta (Máxima)",10723.55,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-MT,"MEDIA TENSIÓN (T-MT)","c. Energía Valle (Máxima)",43.49,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-MT,"MEDIA TENSIÓN (T-MT)","d. Energía Valle (Mínimo)",41.2,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-MT,"MEDIA TENSIÓN (T-MT)","e. Energía Noche (Máxima)",31.51,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-MT,"MEDIA TENSIÓN (T-MT)","f. Energía Noche (Mínimo)",30.17,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-MT,"MEDIA TENSIÓN (T-MT)","b. Energía Punta (Mínimo)",72.68,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-MT,"MEDIA TENSIÓN (T-MT)","c. Energía Valle (Máxima)",38.68,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-MT,"MEDIA TENSIÓN (T-MT)","d. Energía Valle (Mínimo)",37.03,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-MT,"MEDIA TENSIÓN (T-MT)","g. Potencia Punta (Máxima)",8044.05,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-MT,"MEDIA TENSIÓN (T-MT)","j. Potencia Valle (Mínimo)",5351.08,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-MT,"MEDIA TENSIÓN (T-MT)","k. Potencia Noche (Máxima)",3724.9,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-MT,"MEDIA TENSIÓN (T-MT)","l. Potencia Noche (Mínimo)",3566.21,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-MT,"MEDIA TENSIÓN (T-MT)","h. Potencia Punta (Mínimo)",7701.37,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-MT,"MEDIA TENSIÓN (T-MT)","i. Potencia Valle (Máxima)",5589.18,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-IN,INDUSTRIAL,"e. Bloque mayor a 10 kW",9228.02,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-CS,PREFERENCIAL,"a. Consumo de Energía menor o igual a 3000 kWh",86.32,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-IN,INDUSTRIAL,"d. Bloque 0-10 kW",92280.2,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-IN,INDUSTRIAL,"b. Bloque 0-3000 kWh",170460,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-IN,INDUSTRIAL,"c. Bloque mayor a 3000 kWh",56.82,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-CS,PREFERENCIAL,"e. Bloque mayor a 10 kW",7883.76,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-MT,"MEDIA TENSIÓN (T-MT)","a. Energía Punta (Máxima)",75.91,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-CS,PREFERENCIAL,"b. Bloque 0-3000 kWh",145650,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-CS,PREFERENCIAL,"c. Bloque mayor a 3000 kWh",48.55,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-CS,PREFERENCIAL,"d. Bloque 0-10 kW",78837.6,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-RE,RESIDENCIAL,"i. Bloque mayor a 391 kWh ",12895,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-RE,RESIDENCIAL,"b. Bloque 0-145 kWh",54.61,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-RE,RESIDENCIAL,"c. Bloque 146-200 kWh ",4144.46,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-MTb,"MEDIA TENSIÓN (T-MTb)","k. Potencia Noche (Máxima)",1554.48,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-MTb,"MEDIA TENSIÓN (T-MTb)","l. Potencia Noche (Mínimo)",1488.26,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-RE,RESIDENCIAL,"a. Bloque 0-145 kWh",1715.99,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-RE,RESIDENCIAL,"g. Bloque 271-390 kWh ",7300.48,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-RE,RESIDENCIAL,"h. Bloque 271-390 kWh ",84.03,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-RE,RESIDENCIAL,"d. Bloque 146-200 kWh ",62.45,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-RE,RESIDENCIAL,"e. Bloque 201-270 kWh",4982.39,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-RE,RESIDENCIAL,"f. Bloque 201-270 kWh ",72.43,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-MTb,"MEDIA TENSIÓN (T-MTb)","c. Energía Valle (Máxima)",40.64,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-MTb,"MEDIA TENSIÓN (T-MTb)","d. Energía Valle (Mínimo)",38.92,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-MTb,"MEDIA TENSIÓN (T-MTb)","e. Energía Noche (Máxima)",26.08,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-MTb,"MEDIA TENSIÓN (T-MTb)","a. Energía Punta (Máxima)",118.31,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-MTb,"MEDIA TENSIÓN (T-MTb)","b. Energía Punta (Mínimo)",113.27,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-MTb,"MEDIA TENSIÓN (T-MTb)","i. Potencia Valle (Máxima)",2425.78,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-MTb,"MEDIA TENSIÓN (T-MTb)","j. Potencia Valle (Mínimo)",2322.44,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-MTb,"MEDIA TENSIÓN (T-MTb)","h. Potencia Punta (Mínimo)",3326.85,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-MTb,"MEDIA TENSIÓN (T-MTb)","f. Energía Noche (Mínimo)",24.97,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,ESPH,T-MTb,"MEDIA TENSIÓN (T-MTb)","g. Potencia Punta (Máxima)",3474.88,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPESANTOS,T-IN,INDUSTRIAL,"e. Bloque mayor a 15 kW",16228.44,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPESANTOS,T-CS,PREFERENCIAL,"a. Bloque 0-250 kWh ",116.9,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPESANTOS,T-IN,INDUSTRIAL,"c. Bloque mayor a 3000 kWh",99.08,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPESANTOS,T-IN,INDUSTRIAL,"d. Bloque 0-15 kW ",243426.6,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPESANTOS,T-CS,PREFERENCIAL,"b. Bloque mayor a 250 kWh ",163.66,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPESANTOS,T-CS,PREFERENCIAL,"e. Bloque 0-15 kW",243426.6,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPESANTOS,T-CS,PREFERENCIAL,"f. Bloque mayor a 15 kW ",16228.44,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPESANTOS,T-MT,"MEDIA TENSIÓN (T-MT)","a. Energía Punta",77.94,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPESANTOS,T-CS,PREFERENCIAL,"c. Bloque 0-3000 kWh ",297240,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPESANTOS,T-IN,INDUSTRIAL,"b. Bloque 0-3000 kWh",297240,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPESANTOS,T-CS,PREFERENCIAL,"d. Bloque mayor a 3000 kWh ",99.08,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPESANTOS,T-RP,"Tarifa residencial modalidad prepago","c. Bloque mayor a 200 kWh ",136.94,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPESANTOS,T-CO,"COMERCIOS Y SERVICIOS","a. Consumo de Energía menor o igual a 3000 kWh",163.66,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPESANTOS,T-RE,RESIDENCIAL,"c. Bloque mayor a 200 kWh ",136.94,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPESANTOS,T-RP,"Tarifa residencial modalidad prepago","a. Bloque 0-40 kWh",3384.4,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPESANTOS,T-RP,"Tarifa residencial modalidad prepago","b. Bloque 41-200 kWh ",84.61,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPESANTOS,T-CO,"COMERCIOS Y SERVICIOS","e. Bloque mayor a 15 kW ",16228.44,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPESANTOS,T-IN,INDUSTRIAL,"a. Consumo de Energía menor o igual a 3000 kWh",163.66,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPESANTOS,T-CO,"COMERCIOS Y SERVICIOS","b. Bloque 0-3000 kWh ",297240,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPESANTOS,T-CO,"COMERCIOS Y SERVICIOS","d. Bloque 0-15 kW",243426.6,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPESANTOS,T-CO,"COMERCIOS Y SERVICIOS","c. Bloque mayor a 3000 kWh ",99.08,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPEALFARORUIZ,T-IN,INDUSTRIAL,"a. Consumo de Energía menor o igual a 3000 kWh",108.56,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPEALFARORUIZ,T-IN,INDUSTRIAL,"b. Bloque 0-3000 kWh ",197730,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPEALFARORUIZ,T-CO,"COMERCIOS Y SERVICIOS","c. Bloque mayor a 3000 kWh ",65.91,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPEALFARORUIZ,T-CO,"COMERCIOS Y SERVICIOS","d. Bloque 0-15 kW ",154546.95,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPEALFARORUIZ,T-CO,"COMERCIOS Y SERVICIOS","e. Bloque mayor a 15 kW ",10303.13,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPEALFARORUIZ,T-IN,INDUSTRIAL,"c. Bloque mayor a 3000 kWh ",65.91,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPEALFARORUIZ,T-RP,"Tarifa residencial modalidad prepago","a. Bloque 0-30 kWh ",2326.5,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPEALFARORUIZ,T-RP,"Tarifa residencial modalidad prepago","b. Bloque 31-200 kWh",77.55,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPEALFARORUIZ,T-IN,INDUSTRIAL,"d. Bloque 0-15 kW",154546.95,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPEALFARORUIZ,T-IN,INDUSTRIAL,"e. Bloque mayor a 15 kW ",10303.13,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPESANTOS,T-MT,"MEDIA TENSIÓN (T-MT)","e. Potencia Valle",8649.74,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPESANTOS,T-MT,"MEDIA TENSIÓN (T-MT)","f. Potencia Noche",5445.48,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPESANTOS,T-MT,"MEDIA TENSIÓN (T-MT)","d. Potencia Punta",11907.45,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPESANTOS,T-MT,"MEDIA TENSIÓN (T-MT)","b. Energía Valle",31.18,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPESANTOS,T-MT,"MEDIA TENSIÓN (T-MT)","c. Energía Noche",20.05,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPEALFARORUIZ,T-CO,"COMERCIOS Y SERVICIOS","a. Consumo de Energía menor o igual a 3000 kWh",108.56,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPEALFARORUIZ,T-CO,"COMERCIOS Y SERVICIOS","b. Bloque 0-3000 kWh ",197730,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPEALFARORUIZ,T-RE,RESIDENCIAL,"c. Bloque mayor a 200 kWh ",100.81,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPEALFARORUIZ,T-RE,RESIDENCIAL,"a. Bloque 0-30 kWh ",2326.5,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPEALFARORUIZ,T-RE,RESIDENCIAL,"b. Bloque 31-200 kWh",77.55,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-MT69,"TARIFA MEDIA TENSIÓN INTERCONECTADOS A BARRA DE 69 KV (T-MT69)","g. Potencia Punta (Máxima)",2557.71,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-MT69,"TARIFA MEDIA TENSIÓN INTERCONECTADOS A BARRA DE 69 KV (T-MT69)","h. Potencia Punta (Mínimo)",2422.41,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-MT69,"TARIFA MEDIA TENSIÓN INTERCONECTADOS A BARRA DE 69 KV (T-MT69)","i. Potencia Valle (Máxima)",1826.93,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-MT69,"TARIFA MEDIA TENSIÓN INTERCONECTADOS A BARRA DE 69 KV (T-MT69)","e. Energía Noche (Máxima)",29.64,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-MT69,"TARIFA MEDIA TENSIÓN INTERCONECTADOS A BARRA DE 69 KV (T-MT69)","f. Energía Noche (Mínimo)",28.08,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPEGUANACASTE,T-RE,RESIDENCIAL,"a. Bloque 0-30 kWh ",2221.5,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPEGUANACASTE,T-RE,RESIDENCIAL,"b. Bloque 31-200 kWh ",74.05,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-MT69,"TARIFA MEDIA TENSIÓN INTERCONECTADOS A BARRA DE 69 KV (T-MT69)","l. Potencia Noche (Mínimo)",1126.71,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-MT69,"TARIFA MEDIA TENSIÓN INTERCONECTADOS A BARRA DE 69 KV (T-MT69)","j. Potencia Valle (Mínimo)",1730.29,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-MT69,"TARIFA MEDIA TENSIÓN INTERCONECTADOS A BARRA DE 69 KV (T-MT69)","k. Potencia Noche (Máxima)",1189.62,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-MT69,"TARIFA MEDIA TENSIÓN INTERCONECTADOS A BARRA DE 69 KV (T-MT69)","d. Energía Valle (Mínimo)",38.6,"Gaceta 237, Alcance 257"
12,ET-103-2023,RE-0164-IE-2023,21-12-2023,"Diciembre ",2024,COOPELESCA,T-MTb,"MEDIA TENSIÓN (T-MTb)","i. Potencia Valle (Máxima)",1912.25,"Gaceta 237, Alcance 257"
